bc,bh,legacy_expfact_reconstruction_rmse,legacy_observed_rmse,legacy_expfact_pf_rmse,fast_expfact_reconstruction_rmse,fast_observed_rmse,fast_expfact_pf_rmse,slow-N_expfact_reconstruction_rmse,slow-N_observed_rmse
0.05,0.4,0.31461890176165636,0.37102782124218986,3.377831986028228,0.3150012850246275,0.3714594743725726,3.383695556984004,0.31440454847498905,0.3707963836200401
0.05,0.5,0.311024712777355,0.36667225808581944,3.320299239623301,0.311470167939961,0.3671902185570978,3.327397503514992,0.31076186785624377,0.3663862540303339
0.05,0.6000000000000001,0.307392679938211,0.3621961339762862,3.2639273788234333,0.30791390796981544,0.36281983242648863,3.272476411520364,0.30707112386819096,0.36184311435621697
0.05,0.7000000000000001,0.30372997856934997,0.3576004929620252,3.208777587587804,0.3043402410899847,0.35835134721256295,3.2189775327705243,0.3033395652312938,0.3571674331205569
0.05,0.8,0.3000467792809059,0.3528888346751892,3.154913954097778,0.30075963256392857,0.3537902749323103,3.16694663540216,0.2995771383300888,0.35236165108856776
0.05,0.9,0.2963553568478313,0.3480662729019645,3.102403469521399,0.2971844718212368,0.3491439091719362,3.116429844159808,0.2957955655669512,0.3474292939476805
0.05,1.0,0.29266932903575765,0.3431388052427327,3.051315994193066,0.2936283783130785,0.34442073167087667,3.06747346403254,0.29200795866308654,0.34237463305962146
0.05,1.1,0.2890033484638434,0.33811299893396946,3.001724185184389,0.2901058059184415,0.3396300998505089,3.020123788596548,0.2882291774780502,0.33720310220626976
0.05,1.2000000000000002,0.28537331430098944,0.33299617722797675,2.9537033788459217,0.2866319564199611,0.334782229704714,2.974426894499495,0.2844768293989327,0.33192244830353473
0.05,1.3,0.2817969872633405,0.3277970707744145,2.9073314216430877,0.28322288912761845,0.32988838561105427,2.9304284235922577,0.2807726356977568,0.32654449095626176
0.05,1.4000000000000001,0.2782948581721039,0.3225269181567522,2.862688442552399,0.2798956938865026,0.32496118368865967,2.8881733542318133,0.2771437166789581,0.32108711684050883
0.05,1.5,0.27489108603395096,0.31720093469081506,2.819856560493,0.2766686267658126,0.3200149408847774,2.8477057632504206,0.2736231201182803,0.3155756781099731
0.05,1.6,0.2716141686366891,0.3118397708091397,2.778919520815638,0.2735611253435675,0.31506598586660867,2.8090685800176654,0.2702489360768535,0.3100427744029668
0.05,1.7000000000000002,0.26849686806962847,0.3064702605234009,2.7399622558289893,0.27059361829123824,0.31013279990279974,2.7723033339235847,0.26706187211131527,0.3045259721818116
